Chemical Name,SMILES,Radical Name,Enthalpy,Activation Energy,k_value,Temperature,Bond Dissociation Energy,Chemical Group,Reaction Type/Pathway,PH,No,Resource:,smiles_valid,HOMO_predicted,LUMO_predicted,HOMO_LUMO_gap_predicted
"1,3,5-[3',5'-[(CH3)2C]2-4'-HO-C6H2CH2]3C6H3",CC(C)c1cc(O)c(C(C)C)c(Cc2cc(Cc3cc(C(C)C)cc(O)c3C(C)C)cc(Cc3cc(C(C)C)cc(O)c3C(C)C)c2)c1,tert-RO2*,-$13.70,25.1,11000.0,333.0,344.9,Phenol,Hydrogen Abstraction,,1.0,3.3 Table,True,-5.379616737365723,-0.3588104248046875,5.020806312561035
"2,2'-CH2-[4,6-[(CH3)3C]2C6H2OH]2",CC(C)(C)c1cc(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,HO2*,-$28.10,18.6,74000.0,333.0,340.9,Phenol,Hydrogen Abstraction,,24.0,3.3 Table,True,-5.39336633682251,-0.29362690448760986,5.0997394323349
"2,2'-CH2-[4,6-[(CH3)3C]2C6H2OH]2",CC(C)(C)c1cc(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,sec-RO2*,-$24.60,20.2,44000.0,333.0,340.9,Phenol,Hydrogen Abstraction,,24.0,3.3 Table,True,-5.39336633682251,-0.29362690448760986,5.0997394323349
"2,2'-CH2-[4,6-[(CH3)3C]2C6H2OH]2",CC(C)(C)c1cc(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,tert-RO2*,-$17.70,23.3,14000.0,333.0,340.9,Phenol,Hydrogen Abstraction,,24.0,3.3 Table,True,-5.39336633682251,-0.29362690448760986,5.0997394323349
"C-[4-(CH2)2COOCH2-2,6-[(CH3)3C]2C6H2OH]",CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,HO2*,-$28.00,18.7,37000.0,333.0,341.0,Phenol,Hydrogen Abstraction,,31.0,3.3 Table,True,-5.708029270172119,-0.7033704519271851,5.004658818244934
"C-[4-(CH2)2COOCH2-2,6-[(CH3)3C]2C6H2OH]",CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,sec-RO2*,-$24.50,20.2,22000.0,333.0,341.0,Phenol,Hydrogen Abstraction,,31.0,3.3 Table,True,-5.708029270172119,-0.7033704519271851,5.004658818244934
"C-[4-(CH2)2COOCH2-2,6-[(CH3)3C]2C6H2OH]",CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,tert-RO2*,-$17.60,23.3,7100.0,333.0,341.0,Phenol,Hydrogen Abstraction,,31.0,3.3 Table,True,-5.708029270172119,-0.7033704519271851,5.004658818244934
"2,4-[(CH3)3C]2-6-CH3-C6H2OH",Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,HO2*,-$15.10,24.5,4600.0,333.0,353.9,Phenol,Hydrogen Abstraction,,49.0,3.3 Table,True,-5.58491849899292,0.04483092203736305,5.629749421030283
"2,4-[(CH3)3C]2-6-CH3-C6H2OH",Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,sec-RO2*,-$11.60,26.1,2600.0,333.0,353.9,Phenol,Hydrogen Abstraction,,49.0,3.3 Table,True,-5.58491849899292,0.04483092203736305,5.629749421030283
"2,4-[(CH3)3C]2-6-CH3-C6H2OH",Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,tert-RO2*,-$4.70,29.4,780.0,333.0,353.9,Phenol,Hydrogen Abstraction,,49.0,3.3 Table,True,-5.58491849899292,0.04483092203736305,5.629749421030283
"4,4'-[2,6-[(CH3)3C]2C6H2OH]2",CC(C)(C)c1cc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,HO2*,-$26.40,19.4,58000.0,333.0,342.6,Phenol,Hydrogen Abstraction,,50.0,3.3 Table,True,-5.280860424041748,-0.8149426579475403,4.465917766094208
"4,4'-[2,6-[(CH3)3C]2C6H2OH]2",CC(C)(C)c1cc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,sec-RO2*,-$22.90,20.9,34000.0,333.0,342.6,Phenol,Hydrogen Abstraction,,50.0,3.3 Table,True,-5.280860424041748,-0.8149426579475403,4.465917766094208
"4,4'-[2,6-[(CH3)3C]2C6H2OH]2",CC(C)(C)c1cc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,tert-RO2*,-$16.00,24.0,11000.0,333.0,342.6,Phenol,Hydrogen Abstraction,,50.0,3.3 Table,True,-5.280860424041748,-0.8149426579475403,4.465917766094208
"2,6-[(CH3)3C]2C6H3OH",CC(C)(C)c1cccc(C(C)(C)C)c1O,HO2*,-$22.30,21.2,15000.0,333.0,346.7,Phenol,Hydrogen Abstraction,,51.0,3.3 Table,True,-5.668120861053467,-0.23425625264644623,5.433864608407021
"2,6-[(CH3)3C]2C6H3OH",CC(C)(C)c1cccc(C(C)(C)C)c1O,sec-RO2*,-$18.80,22.8,8500.0,333.0,346.7,Phenol,Hydrogen Abstraction,,51.0,3.3 Table,True,-5.668120861053467,-0.23425625264644623,5.433864608407021
"2,6-[(CH3)3C]2C6H3OH",CC(C)(C)c1cccc(C(C)(C)C)c1O,tert-RO2*,-$11.90,26.0,2700.0,333.0,346.7,Phenol,Hydrogen Abstraction,,51.0,3.3 Table,True,-5.668120861053467,-0.23425625264644623,5.433864608407021
"2,6-[(CH3)3C]2-4-CH3CONHC6H2OH",CC(=O)Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,HO2*,-$42.30,12.7,330000.0,333.0,339.0,Phenol,Hydrogen Abstraction,,52.0,3.3 Table,True,-5.482661724090576,-0.04921674355864525,5.433444980531931
"2,6-[(CH3)3C]2-4-CH3CONHC6H2OH",CC(=O)Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-RO2*,-$38.80,14.2,190000.0,333.0,339.0,Phenol,Hydrogen Abstraction,,52.0,3.3 Table,True,-5.482661724090576,-0.04921674355864525,5.433444980531931
"2,6-[(CH3)3C]2-4-CH3CONHC6H2OH",CC(=O)Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-RO2*,-$31.90,17.0,69000.0,333.0,339.0,Phenol,Hydrogen Abstraction,,52.0,3.3 Table,True,-5.482661724090576,-0.04921674355864525,5.433444980531931
"2,6-[(CH3)3C]2-4-CH3COC6H2OH",CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,HO2*,-$23.50,20.7,18000.0,333.0,345.5,Phenol,Hydrogen Abstraction,,53.0,3.3 Table,True,-5.756746768951416,-0.9889815449714661,4.76776522397995
"2,6-[(CH3)3C]2-4-CH3COC6H2OH",CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-RO2*,-$20.00,22.2,11000.0,333.0,345.5,Phenol,Hydrogen Abstraction,,53.0,3.3 Table,True,-5.756746768951416,-0.9889815449714661,4.76776522397995
"2,6-[(CH3)3C]2-4-CH3COC6H2OH",CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-RO2*,-$13.10,25.4,3300.0,333.0,345.5,Phenol,Hydrogen Abstraction,,53.0,3.3 Table,True,-5.756746768951416,-0.9889815449714661,4.76776522397995
"2,6-[(CH3)3C]2-4-C6H5CH2C6H2OH",CC(C)(C)c1cc(Cc2ccccc2)cc(C(C)(C)C)c1O,HO2*,-$29.30,18.1,46000.0,333.0,339.7,Phenol,Hydrogen Abstraction,,54.0,3.3 Table,True,-5.574779987335205,-0.2910800576210022,5.283699929714203
"2,6-[(CH3)3C]2-4-C6H5CH2C6H2OH",CC(C)(C)c1cc(Cc2ccccc2)cc(C(C)(C)C)c1O,sec-RO2*,-$25.80,19.6,27000.0,333.0,339.7,Phenol,Hydrogen Abstraction,,54.0,3.3 Table,True,-5.574779987335205,-0.2910800576210022,5.283699929714203
"2,6-[(CH3)3C]2-4-C6H5CH2C6H2OH",CC(C)(C)c1cc(Cc2ccccc2)cc(C(C)(C)C)c1O,tert-RO2*,-$18.90,22.7,8800.0,333.0,339.7,Phenol,Hydrogen Abstraction,,54.0,3.3 Table,True,-5.574779987335205,-0.2910800576210022,5.283699929714203
"2,6-[(CH3)3C]2-4-(CH3)3COC6H2OH",CC(C)(C)Oc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,HO2*,-$37.70,14.6,160000.0,333.0,331.3,Phenol,Hydrogen Abstraction,,55.0,3.3 Table,True,-5.4810404777526855,0.06326909363269806,5.544309571385384
"2,6-[(CH3)3C]2-4-(CH3)3COC6H2OH",CC(C)(C)Oc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-RO2*,-$34.20,16.1,95000.0,333.0,331.3,Phenol,Hydrogen Abstraction,,55.0,3.3 Table,True,-5.4810404777526855,0.06326909363269806,5.544309571385384
"2,6-[(CH3)3C]2-4-(CH3)3COC6H2OH",CC(C)(C)Oc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-RO2*,-$27.30,19.0,33000.0,333.0,331.3,Phenol,Hydrogen Abstraction,,55.0,3.3 Table,True,-5.481039524078369,0.06326906383037567,5.544308587908745
"2,6-[(CH3)3C]2-4-CH3OC6H2OH",COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,HO2*,-$38.30,14.4,180000.0,333.0,330.7,Phenol,Hydrogen Abstraction,,62.0,3.3 Table,True,-5.397151470184326,0.2712005376815796,5.668352007865906
"2,6-[(CH3)3C]2-4-CH3OC6H2OH",COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-RO2*,-$34.80,15.8,110000.0,333.0,330.7,Phenol,Hydrogen Abstraction,,62.0,3.3 Table,True,-5.397151470184326,0.2712005376815796,5.668352007865906
"2,6-[(CH3)3C]2-4-CH3OC6H2OH",COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-RO2*,-$27.90,18.7,37000.0,333.0,330.7,Phenol,Hydrogen Abstraction,,62.0,3.3 Table,True,-5.397151470184326,0.2712005376815796,5.668352007865906
"2,6-[(CH3)3C]2-4-CH3C6H2OH",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,HO2*,-$30.00,17.8,52000.0,333.0,339.0,Phenol,Hydrogen Abstraction,,64.0,3.3 Table,True,-5.553175926208496,0.16806338727474213,5.721239313483238
"2,6-[(CH3)3C]2-4-CH3C6H2OH",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,sec-RO2*,-$26.50,19.3,30000.0,333.0,339.0,Phenol,Hydrogen Abstraction,,64.0,3.3 Table,True,-5.553175926208496,0.16806338727474213,5.721239313483238
"2,6-[(CH3)3C]2-4-CH3C6H2OH",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-RO2*,-$19.60,22.4,9800.0,333.0,339.0,Phenol,Hydrogen Abstraction,,64.0,3.3 Table,True,-5.553175926208496,0.16806338727474213,5.721239313483238
"2,6-[(CH3)3C]2-4-NO2C6H2OH",CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,HO2*,-$11.00,26.4,2300.0,333.0,358.0,Phenol,Hydrogen Abstraction,,68.0,3.3 Table,True,-6.095341205596924,-1.7287217378616333,4.3666194677352905
"2,6-[(CH3)3C]2-4-NO2C6H2OH",CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,sec-RO2*,-$7.50,28.1,1300.0,333.0,358.0,Phenol,Hydrogen Abstraction,,68.0,3.3 Table,True,-6.095341205596924,-1.7287217378616333,4.3666194677352905
"2,6-[(CH3)3C]2-4-NO2C6H2OH",CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,tert-RO2*,-$0.60,31.4,380.0,333.0,358.0,Phenol,Hydrogen Abstraction,,68.0,3.3 Table,True,-6.095341205596924,-1.7287217378616333,4.3666194677352905
"2,6-[(CH3)3C]2-4-C6H5C6H2OH",CC(C)(C)c1cc(-c2ccccc2)cc(C(C)(C)C)c1O,HO2*,-$31.30,17.3,62000.0,333.0,337.7,Phenol,Hydrogen Abstraction,,70.0,3.3 Table,True,-5.412005424499512,-0.611159086227417,4.800846338272095
"2,6-[(CH3)3C]2-4-C6H5C6H2OH",CC(C)(C)c1cc(-c2ccccc2)cc(C(C)(C)C)c1O,sec-RO2*,-$27.80,18.8,36000.0,333.0,337.7,Phenol,Hydrogen Abstraction,,70.0,3.3 Table,True,-5.412005424499512,-0.611159086227417,4.800846338272095
"2,6-[(CH3)3C]2-4-C6H5C6H2OH",CC(C)(C)c1cc(-c2ccccc2)cc(C(C)(C)C)c1O,tert-RO2*,-$20.90,21.8,12000.0,333.0,337.7,Phenol,Hydrogen Abstraction,,70.0,3.3 Table,True,-5.412005424499512,-0.611159086227417,4.800846338272095
"2,6-[(CH3)3C]2-4-C6H5SC6H2OH",CC(C)(C)c1cc(Sc2ccccc2)cc(C(C)(C)C)c1O,HO2*,-$22.60,21.1,16000.0,333.0,346.4,Phenol,Hydrogen Abstraction,,73.0,3.3 Table,True,-5.361265182495117,-0.313106894493103,5.048158288002014
"2,6-[(CH3)3C]2-4-C6H5SC6H2OH",CC(C)(C)c1cc(Sc2ccccc2)cc(C(C)(C)C)c1O,sec-RO2*,-$19.10,22.6,9100.0,333.0,346.4,Phenol,Hydrogen Abstraction,,73.0,3.3 Table,True,-5.361265182495117,-0.313106894493103,5.048158288002014
"2,6-[(CH3)3C]2-4-C6H5SC6H2OH",CC(C)(C)c1cc(Sc2ccccc2)cc(C(C)(C)C)c1O,tert-RO2*,-$12.20,25.8,2900.0,333.0,346.4,Phenol,Hydrogen Abstraction,,73.0,3.3 Table,True,-5.361265182495117,-0.313106894493103,5.048158288002014
"2,6-(C6H5)2-4-NH2CH2C6H2OH",NCc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,HO2*,-$46.10,11.3,540000.0,333.0,322.9,Phenol,Hydrogen Abstraction,,89.0,3.3 Table,True,-5.206792831420898,-0.6224339008331299,4.5843589305877686
"2,6-(C6H5)2-4-NH2CH2C6H2OH",NCc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,sec-RO2*,-$42.60,12.6,340000.0,333.0,322.9,Phenol,Hydrogen Abstraction,,89.0,3.3 Table,True,-5.206792831420898,-0.6224339008331299,4.5843589305877686
"2,6-(C6H5)2-4-NH2CH2C6H2OH",NCc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,tert-RO2*,-$35.70,15.4,120000.0,333.0,322.9,Phenol,Hydrogen Abstraction,,89.0,3.3 Table,True,-5.206792831420898,-0.6224339008331299,4.5843589305877686
"2,6-(C6H5)2-4-HOOCCH2C6H2OH",O=C(O)Cc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,HO2*,-$43.10,12.4,360000.0,333.0,325.9,Phenol,Hydrogen Abstraction,,91.0,3.3 Table,True,-5.578260898590088,-1.0325182676315308,4.545742630958557
"2,6-(C6H5)2-4-HOOCCH2C6H2OH",O=C(O)Cc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,sec-RO2*,-$39.60,13.8,220000.0,333.0,325.9,Phenol,Hydrogen Abstraction,,91.0,3.3 Table,True,-5.578260898590088,-1.0325182676315308,4.545742630958557
"2,6-(C6H5)2-4-HOOCCH2C6H2OH",O=C(O)Cc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,tert-RO2*,-$32.70,16.8,74000.0,333.0,325.9,Phenol,Hydrogen Abstraction,,91.0,3.3 Table,True,-5.578260898590088,-1.0325182676315308,4.545742630958557
"2,6-(C6H5)2-4-CH3SC6H2OH",CSc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,HO2*,-$28.60,18.4,42000.0,333.0,340.4,Phenol,Hydrogen Abstraction,,94.0,3.3 Table,True,-5.342735767364502,-0.8781824707984924,4.4645532965660095
"2,6-(C6H5)2-4-CH3SC6H2OH",CSc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,sec-RO2*,-$25.10,19.9,24000.0,333.0,340.4,Phenol,Hydrogen Abstraction,,94.0,3.3 Table,True,-5.342735767364502,-0.8781824707984924,4.4645532965660095
"2,6-(C6H5)2-4-CH3SC6H2OH",CSc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,tert-RO2*,-$18.20,23.0,7900.0,333.0,340.4,Phenol,Hydrogen Abstraction,,94.0,3.3 Table,True,-5.342735767364502,-0.8781824707984924,4.4645532965660095
"2,6-(C6H5)2-4-CH3OC6H2OH",COc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,HO2*,-$41.00,13.3,260000.0,333.0,328.0,Phenol,Hydrogen Abstraction,,95.0,3.3 Table,True,-5.139733791351318,-0.516668438911438,4.62306535243988
"2,6-(C6H5)2-4-CH3OC6H2OH",COc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,sec-RO2*,-$37.50,14.7,160000.0,333.0,328.0,Phenol,Hydrogen Abstraction,,95.0,3.3 Table,True,-5.139733791351318,-0.516668438911438,4.62306535243988
"2,6-(C6H5)2-4-CH3OC6H2OH",COc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,tert-RO2*,-$30.60,17.6,56000.0,333.0,328.0,Phenol,Hydrogen Abstraction,,95.0,3.3 Table,True,-5.139733791351318,-0.516668438911438,4.62306535243988
"Si[2,6-[(CH3)3C]2-4-CH2CH2OC6H2OH]4",CC(C)(C)c1cc(CCO[Si](OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)(OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,HO2*,-$28.10,18.6,160000.0,333.0,340.9,Phenol,Hydrogen Abstraction,,122.0,3.3 Table,True,-5.1082763671875,-0.17757128179073334,4.930705085396767
"Si[2,6-[(CH3)3C]2-4-CH2CH2OC6H2OH]4",CC(C)(C)c1cc(CCO[Si](OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)(OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,sec-RO2*,-$24.60,20.2,88000.0,333.0,340.9,Phenol,Hydrogen Abstraction,,122.0,3.3 Table,True,-5.1082763671875,-0.17757128179073334,4.930705085396767
"Si[2,6-[(CH3)3C]2-4-CH2CH2OC6H2OH]4",CC(C)(C)c1cc(CCO[Si](OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)(OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)OCCc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,tert-RO2*,-$17.70,23.3,28000.0,333.0,340.9,Phenol,Hydrogen Abstraction,,122.0,3.3 Table,True,-5.1082763671875,-0.17757128179073334,4.930705085396767
"4,4'-CH2SCH2-[2,6-[(CH3)3C]2C6H2OH",CC(C)(C)c1cc(CSCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,HO2*,-$29.10,18.2,90000.0,333.0,339.9,Phenol,Hydrogen Abstraction,,123.0,3.3 Table,True,-5.264400005340576,-0.6439103484153748,4.620489656925201
"4,4'-CH2SCH2-[2,6-[(CH3)3C]2C6H2OH",CC(C)(C)c1cc(CSCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,sec-RO2*,-$25.60,19.7,52000.0,333.0,339.9,Phenol,Hydrogen Abstraction,,123.0,3.3 Table,True,-5.264400005340576,-0.6439104676246643,4.620489537715912
"4,4'-CH2SCH2-[2,6-[(CH3)3C]2C6H2OH",CC(C)(C)c1cc(CSCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,tert-RO2*,-$18.70,22.8,17000.0,333.0,339.9,Phenol,Hydrogen Abstraction,,123.0,3.3 Table,True,-5.264400005340576,-0.6439104676246643,4.620489537715912
"2,2'-SS-[4-CH3-6-CH3(C6H5)CHC6H2OH]2",Cc1cc(SSc2cc(C)cc(C(C)c3ccccc3)c2O)c(O)c(C(C)c2ccccc2)c1,HO2*,-$33.80,16.2,92000.0,333.0,335.2,Phenol,Hydrogen Abstraction,,124.0,3.3 Table,True,-5.350436210632324,-0.6987190246582031,4.651717185974121
"2,2'-SS-[4-CH3-6-CH3(C6H5)CHC6H2OH]2",Cc1cc(SSc2cc(C)cc(C(C)c3ccccc3)c2O)c(O)c(C(C)c2ccccc2)c1,sec-RO2*,-$30.30,17.7,54000.0,333.0,335.2,Phenol,Hydrogen Abstraction,,124.0,3.3 Table,True,-5.350436210632324,-0.6987190246582031,4.651717185974121
"2,2'-SS-[4-CH3-6-CH3(C6H5)CHC6H2OH]2",Cc1cc(SSc2cc(C)cc(C(C)c3ccccc3)c2O)c(O)c(C(C)c2ccccc2)c1,tert-RO2*,-$23.40,20.7,18000.0,333.0,335.2,Phenol,Hydrogen Abstraction,,124.0,3.3 Table,True,-5.350436210632324,-0.6987190246582031,4.651717185974121
Indophenol,O=C1C=CC=CC1=Nc1ccc(O)cc1,HO2*,-$42.00,12.9,30000.0,333.0,327.0,Phenol,Hydrogen Abstraction,,126.0,3.3 Table,True,-5.8475165367126465,-2.996628999710083,2.8508875370025635
Indophenol,O=C1C=CC=CC1=Nc1ccc(O)cc1,sec-RO2*,-$38.50,14.3,180000.0,333.0,327.0,Phenol,Hydrogen Abstraction,,126.0,3.3 Table,True,-5.8475165367126465,-2.996628999710083,2.8508875370025635
Indophenol,O=C1C=CC=CC1=Nc1ccc(O)cc1,tert-RO2*,-$31.60,17.1,66000.0,333.0,327.0,Phenol,Hydrogen Abstraction,,126.0,3.3 Table,True,-5.8475165367126465,-2.996628999710083,2.8508875370025635
2-HOC6H4OH,Oc1ccccc1O,HO2*,-$31.00,11.0,600000.0,333.0,338.0,Phenol,Hydrogen Abstraction,,3.0,3.2 Table,True,-5.696953296661377,0.11062240600585938,5.807575702667236
2-HOC6H4OH,Oc1ccccc1O,sec-RO2*,-$27.50,12.5,350000.0,333.0,338.0,Phenol,Hydrogen Abstraction,,3.0,3.2 Table,True,-5.696953296661377,0.11062240600585938,5.807575702667236
2-HOC6H4OH,Oc1ccccc1O,tert-RO2*,-$20.60,15.5,120000.0,333.0,338.0,Phenol,Hydrogen Abstraction,,3.0,3.2 Table,True,-5.696953296661377,0.11062240600585938,5.807575702667236
2-HO-4-(CH3)3CC6H3OH,CC(C)(C)c1ccc(O)c(O)c1,HO2*,-$26.60,12.9,300000.0,333.0,342.4,Phenol,Hydrogen Abstraction,,4.0,3.2 Table,True,-5.485815525054932,-0.11695736646652222,5.368858158588409
2-HO-4-(CH3)3CC6H3OH,CC(C)(C)c1ccc(O)c(O)c1,sec-RO2*,-$23.10,14.4,180000.0,333.0,342.4,Phenol,Hydrogen Abstraction,,4.0,3.2 Table,True,-5.485815525054932,-0.11695736646652222,5.368858158588409
2-HO-4-(CH3)3CC6H3OH,CC(C)(C)c1ccc(O)c(O)c1,tert-RO2*,-$16.20,17.5,58000.0,333.0,342.4,Phenol,Hydrogen Abstraction,,4.0,3.2 Table,True,-5.485815525054932,-0.11695736646652222,5.368858158588409
4-CH3C6H4OH,Cc1ccc(O)cc1,HO2*,-$11.20,19.8,25000.0,333.0,357.8,Phenol,Hydrogen Abstraction,,9.0,3.2 Table,True,-5.932055950164795,0.27481314539909363,6.2068690955638885
4-CH3C6H4OH,Cc1ccc(O)cc1,sec-RO2*,-$7.70,21.4,14000.0,333.0,357.8,Phenol,Hydrogen Abstraction,,9.0,3.2 Table,True,-5.932055950164795,0.27481314539909363,6.2068690955638885
4-CH3C6H4OH,Cc1ccc(O)cc1,tert-RO2*,-$0.80,24.8,4100.0,333.0,357.8,Phenol,Hydrogen Abstraction,,9.0,3.2 Table,True,-5.932055950164795,0.27481314539909363,6.2068690955638885
(CH3)3C6(OH)(CH2)3O,CC(C)(C)c1c(O)ccc2c1CCCCO2,HO2*,-$40.20,7.3,2300000.0,333.0,328.8,Phenol,Hydrogen Abstraction,,10.0,3.2 Table,True,-5.491051197052002,0.05204324796795845,5.54309444501996
(CH3)3C6(OH)(CH2)3O,CC(C)(C)c1c(O)ccc2c1CCCCO2,sec-RO2*,-$36.70,8.7,1400000.0,333.0,328.8,Phenol,Hydrogen Abstraction,,10.0,3.2 Table,True,-5.491051197052002,0.05204324796795845,5.54309444501996
(CH3)3C6(OH)(CH2)3O,CC(C)(C)c1c(O)ccc2c1CCCCO2,tert-RO2*,-$29.80,11.5,500000.0,333.0,328.8,Phenol,Hydrogen Abstraction,,10.0,3.2 Table,True,-5.491051197052002,0.05204324796795845,5.54309444501996
(CH3)3C6(OH)CH2CH(CH3)O,CC1Cc2c(ccc(O)c2C(C)(C)C)O1,HO2*,-$44.60,5.6,4200000.0,333.0,324.4,Phenol,Hydrogen Abstraction,,20.0,3.2 Table,True,-5.6726298332214355,-0.20210443437099457,5.470525398850441
(CH3)3C6(OH)CH2CH(CH3)O,CC1Cc2c(ccc(O)c2C(C)(C)C)O1,sec-RO2*,-$41.10,7.0,2600000.0,333.0,324.4,Phenol,Hydrogen Abstraction,,20.0,3.2 Table,True,-5.6726298332214355,-0.20210443437099457,5.470525398850441
(CH3)3C6(OH)CH2CH(CH3)O,CC1Cc2c(ccc(O)c2C(C)(C)C)O1,tert-RO2*,-$34.20,9.7,960000.0,333.0,324.4,Phenol,Hydrogen Abstraction,,20.0,3.2 Table,True,-5.6726298332214355,-0.20210443437099457,5.470525398850441
1-HOC13H9,Oc1cccc2c1Cc1ccccc1-2,HO2*,-$32.70,10.3,780000.0,333.0,336.3,Phenol,Hydrogen Abstraction,,25.0,3.2 Table,True,-5.546777248382568,-0.4731983542442322,5.073578894138336
1-HOC13H9,Oc1cccc2c1Cc1ccccc1-2,sec-RO2*,-$29.20,11.8,450000.0,333.0,336.3,Phenol,Hydrogen Abstraction,,25.0,3.2 Table,True,-5.546777248382568,-0.4731983542442322,5.073578894138336
1-HOC13H9,Oc1cccc2c1Cc1ccccc1-2,tert-RO2*,-$22.30,14.7,160000.0,333.0,336.3,Phenol,Hydrogen Abstraction,,25.0,3.2 Table,True,-5.546777248382568,-0.4731983542442322,5.073578894138336
1-HOC10H7,Oc1cccc2ccccc12,HO2*,-$27.60,12.4,360000.0,333.0,341.4,Phenol,Hydrogen Abstraction,,29.0,3.2 Table,True,-5.9294962882995605,-0.38813960552215576,5.541356682777405
1-HOC10H7,Oc1cccc2ccccc12,sec-RO2*,-$24.10,13.9,210000.0,333.0,341.4,Phenol,Hydrogen Abstraction,,29.0,3.2 Table,True,-5.9294962882995605,-0.38813960552215576,5.541356682777405
